Comment_ID	Text
z13sddpr3lfixf1bk04cedihzlroh5zxr3o	Why didn&#39;t he add Saudi Arabia to that list?? I know that this may be just the start, but weren&#39;t 15 of the 19 terrorists that were in on 9/11 SA citizens?
z12mefeq0pfegt4rz04cexaoxkjahnpqe14	Love the Trump family, they are going to work hard for America !!!
z12gdf4p5r3vtrz2v23thd5zelakszl1o	I can&#39;t handle all this winning
z12pwtiwwlyeinw3m23bjhcjfmifs3vz004	muslim scum
z13pwpragyqod1css23ac3xi1ymrcnvnt	The largest Muslim Country in the world, Indonesia, is banned? Has Indonesia done anything bad? WT*
z12vgv0rmrbfxrak123mhpbjzs2bvr4bw04	will u put Bob ware at Stan that ware out so know one get in any more because iam afriad of my life being taken away please
z13dflywcyvohnjzy04chz1o3waedxwzh2g	everyone is stuck between oh shxt this dump trump is fxcking shit up &amp; should we laugh &amp; make fun of him anymore lol
z12lhddz3sivt5fzb04cetpy1k2ezfhg5v00k	we are at war with islamic terrorists and I hate them. we need to stand strong together. fight this evil. protect our children and our way of life. Sharia law, the koran, mohamad and islam have no place in Europe, Canada, USA, Australia, or and asian pacific country. Be true to our cultures. Go Trump Go!!!
z13vvlej0yqry1ba104cc1rxvzuwebk51qo0k	We needed a stonger military. 👍
z131yxhrnvyexbynd22aszlgjujrilmt5	cnt wate for someone to nuke amarica
z13hupdgtp3hu1b1e22ucdyqikm0zd1zs04	We are the people.  I think he did right and he&#39;ll fight them all on this.
z13ww1jjxu3tibsfe22yvt5oryrift54q04	what is this reporter saying! Learn the lesson of 9/11, that  most governments will lie, cheat and kill their own sovereigns. I do believe I learn&#39;t that lesson before 9/11
z13jx1uoknjnvhbb304cfx1glkqmuzr5l1k	AMERICA WITH RUSSIA WORKING TOGETHER WILL UNITE THE WORLD AND LEAD US INTO THE REAL FUTURE. FINALLY A PRESIDENT THAT LOVES AMERICA AND WILL FIGHT FOR THE PEOPLE. TIME TO FUCK SOME TERRORIST IN THE ASS WITH A MISSILE.
z13eypgg0oavwn5qr04cjh3yuov0gfnwpjg	lmfao
z12ywjs4orygtz50u22rd5vyfkzyidb5a04	Its funny that in 2001 you all thought Bush was a hero. He spoke with the same tone and you all started bitching when you woke up. So, you&#39;re asleep once again and we will see you in about 2 years... When you start bitching once again. Sheep.
z13lwfmbnt3yjb3td223yjv4xnn4dlwxv04	hmmmmm I think the natives were doing the exact same thing when these fools came and killed them.
z13rtd2ybnzty1x1a22xxdm5imyoy1seu	Why just border off Mexico ? What happened at the Boston Marathon ??? Border off the whole Country ... Build a wall around the whole country ! Not just along the Rio Grande . The Russians are blowing us up in Boston , and you&#39;re worried about the Mexicans ??? Just Nuke Mexico , and when the smoke clears ? Put the survivors on reservations ! That&#39;s the American way . That will make America Great Again ...
z13ugvhp4kegi1gns23xw1vyxvaqu52nq	God bless the President Trump of the United States, Vice President Pence, and Secretary Mattis! We are taking America back!
z13hhdaicvnlcvjy004cfpqpiuaryfcpn2s	we did 911 lol..
z13vs5priniadxvbk04cjrxhcprswbci31w	is this the VP oath too?
z12wfhz5tkftwjgpf04cc3jy1ru4j524i30	THIS IS WHY TRUMP WILL BE PRESIDENT FOR 8 YEARS!!!!!!!!!!!!!!  I LOOK FORWARD TO THE WHINING FROM YOU LOSERS FOR THAT LONG, BECAUSE IT TURNS OFF THE PEOPLE WHO THOUGHT THEY UNDERSTOOD YOUR LOST CAUSE!!!!!!!!!!  PEOPLE LIKE YOU ARE THE CAUSE OF TRUMPS 41% TO 59% APPROVAL JUMP IN HIS FIRST WEEK, BUT YOUR TO IDIOTIC TO UNDERSTAND THAT!!!!!!!!!!!!!!!!!!!
z13uhf5q5lvuu3kyq04cidqoxzz0cziwkzk0k	"<a href=""http://gate.com"">gate.com</a>"
z12eijtwyuzzslkel22qttur1ozjfzchz04	I wish Australia had the BALLS to do this!  Well done Mr. Trump.
z13jh5fazxmfyd3bu04cch5ojnyevjlrbec	If the EU wants all those inherent issues, let THEM have&#39;em.
z12jjreo5xblujm5l04cel1qqvibe5fgfyo0k	I wonder who will really expose 9/11 only one wish I have is to see that day who were the real enemies of all mankind Muslims or jews?
z12whvnbkqztxbcez22qtvpbftqsdj4ci	The UK and Europe should&#39;ve signed these same orders a long, long time ago
z12vjzjrbxqhcz2ck222t3iwrkzqwni4404	It&#39;s not a Religious test....These pundits are so stupid
z12lepli0ub5vhqro04chp5qzkbedjjo510	"<a href=""http://www.youtube.com/watch?v=OuDZit1lOkU&amp;t=1m30s"">1:30</a> wait a second &quot;CALL OF DUTY&quot; and &quot;MIDDLE OF HONOR&quot; no one gona comment on that."
z131yh5alk3dih4sl22vxjjhvsjezndoq04	This is ALL a lead up to an EXCITING event for mankind!  Wait...it won&#39;t be long before they see what&#39;s about to happen!
z12stfiqnkvfuxexe04chxyarnfbd5mausc0k	🇺🇸😎📖🇺🇸😎📖🇺🇸😎<br />Pres.Trump &amp;<br />Sec. Mattis, <br />YOU ROCK!!!
z13cg3t5zt3isfdz004cevkopkvpepoao4s	This orangegutan has picked the very wrong country to fuck with. MEXICO THAT IS. Mexico will be his demise and doom day is hanging over his head. Mexico has the 8th strongest economy&#39;s  in the world, 2nd largest consumer to American products, 5th in oil reserves, 2nd oil provider to US, on and on. And all of that is gonna go down the drain. Mexico is already talking to China to replace the USA as trading partner and Russia is on the back sit letting it happen with a big o smile. Very soon we will have Chinese missiles pointing at us all along the border while Putin sodomise trump. and when he is done playing friendly games.. he is gonna joint china for the check mate.  I was born in el salvador and lived the cold war. I am proudly a US citizen now and Trump was a mistake. besides Mexico has one of the world&#39;s wealthiest man and he said. Trump is not a terminator he is a negotiator who has made a big mistake.
z12pyhbwfsrfur23y23rilsgxoixcpdwr04	Its not the Muslims Goyim, Its the hidden hand of the capitalistic Jews that own the federal reserves and Banks
z13oydsx1zmai1th404cdhtb5obgxdebc1g	Why is CNN allowed to cover this??
z13fxhi52zilh5bur222h3ratnjkvfc0k	Game over . You&#39;d all best be  making plans to clean  up the  SHITHOLE where you were born before trying to game the USA.
z13hdlqgxzrvz1su122gjbfado2xybyep.1485573305917594	Hugo Jones <br />Say what??
z13aijw5yszqtbpds22ps5oolm2iwn3s1	America is over. Population now to many people. Not enough. Access American are on a waiting. List for reasons. AND ARE NOW SECOND CLASS THE FOREIGN ARE BEING. PUT A HEAD OF AMERICAN TAX PAYERS. NOW YOU NEED. TO SPEAK. ANOTHER. LANGUAGE. TO QUALIFICATIONS FOR SOME GOVERNMENT. JOBS ANY JOB ESPECIALLY. IN MIAMI. FL
z13xshh5jxbwepn1e23ihlvyonnkyrklw	&quot;...a man that likes action.&quot;   SMH
z12mfbfbcnysilhzs04cgnu5jsjofjeyonw0k	Tears of joy.
z13ru1rjptupdhdw404cj5lh4qzkffvhxfw	Good, keep them the fuck outta North America......Why the fuck do they wanna go to Christian countries anyways....Look at all the problems in Europe.
z13mjllhrkiwubad0231chrquumeujnvj	Finally, somethig positive from this guy.
z13zvzwrgv2vdj2b504cjbl4dxmbyhyqoy00k	Only 3900 plus on the walls? K! What about the millions that have served and hundreds of thousands wounded or better yet killed! Sad
z13yzjfqvqzvhlndp22vytg5zv3nsxmgp04	when they have everything. <br />  what else could the globalist want.<br /> i try to think what it would be to have everything i want . The rush would never ending. I guess its different for some of those who try to change the United states for a game a challenge like are lives mean nothing. I&#39;m here to tell you <br />all theres a new feeling of awareness an if that isnt enough intertainment. <br />Theres a new sherif in office hes not playing globelist games you an your parteners accross the globe do not own him. His name is Donald j Trump. <br />Hilary was your puppet now its not just known justice is coming from we the people . Soros an all his games make are new commander an chief pist isn&#39;t going to take him very long . CNN news is fake ass news an owned by all of you fake game playing fools .<br />When they have every thing.<br /> What else could the globalist want? Agenda 21 ?<br /> I try to think what it would be to have every thing i want. The rush would be never ending. <br />Just saying life&#39;s  short don&#39;t play games life&#39;s short to short to be in prison an rich . Love your country<br />in away it makes you feel great to do good not poisoning people with hate an discontent.<br /> if you want to here an see something new well here it is .<br />We the people are not ever letting you all in a place where you think your better then us . <br /> When they have everything.
z12jwzd4onqwgpn0n22vy5xxrq35fxkny	I like they way he gives credit where credit is due. Trump is not a politician, which is actually good for Americans.
z130ihjxzqn4exuew23efzvp1xqfyfno404	Great first week fucking shit head. Ban fucking smelly Hindus and Canadians too...let the Slovenians in though.
z12depch1tu2x5ayu04cel44xkiljr5o1pw0k	CNN is fucking pathetic! GO TRUMP!
z12cyhdgwqmag32xp04cg3dbhurtuz354n40k	How CNN get in my computer ? Is a virus !!!
z13kflcxnsrtsdmnc23zcx0wglvehhree	FINALLY- A REAL COMMANDER and chief- Alpha male- not a terrorist sodomite- I thank God for this &quot;gift&quot; of a man to protect this great country- praise the Lord
z13hdlqgxzrvz1su122gjbfado2xybyep.1485580795693036	well, you got it partly correct. Fuck everybody else. AMERICA FIRST LAST AND EVERY PLACE IN BETWEEN! I shit red, white, and blue and I don&#39;t care what happens to the rest of the world. I&#39;m concerned with me and mine. Why don&#39;t you fix your own fucking country??? Oh yeah, it&#39;s easier just to steal someone else&#39;s right? Fuck off.
z13hzjqo2mbsf1rgi04cjbf4zrjpy534wc4	fucking canada should do the same and Tham the rest of the world
z13zstcbfpymudgs223qt1pqtyj5ijdzo04	HAHAHA CAN&#39;T COME HERE NOW YA GOAT FUCKERS
z13jff2g5umwtps3y23jiltarzrwzdemu	Thank Odin!
z13rczagvy2cij333234yfsbyy2nft4s2	Everytime I hear people from CNN speak I feel sick and disgusted. Makes me wonder how people can be this retarded and hold the position they do
z130wpepkzvwxt2uc23ivffxonr2drtn5	Surreal. After &quot;Ladies &amp; Gentlemen, the President of the United States&quot;...enter Trump. Not anti-Trump, and no, not pro-Hillary, but still trying to wrap my head around it. I come from the era where he was only known as the richest man in New York.
z13wxvaxxojmvzcli223jz0ycs2zxxbkx	This guy&#39;s inspirational I just hope these liberal terrorist sympathising scumbags don&#39;t ruin things for you yanks. Over here in the UK our politicians care for one thing and one thing only their own bank balance. This man says on national TV that he&#39;s not in it for the money because he&#39;s already rich, inspirational :)
z12jchegawugsz4xe04cdzsyrr3luf4rnng0k	Trump reads like a 9th grader presenting his project to the class
z12rvh2gplr2unw0o22qwhwynsbdux44s04	I doubt he will neglect to answer the phone like a certain cunt we all know.
z13xhb2payrfh3eok04cenrpbpipvnmoddc	Does Mattis have something in his mouth?
z123trtpkobhj5hxo04cef1igpj3e5jxw2k	Its time to DEPORT THE POPULATION WITHIN EVERY SANCTUARY CITY
z12uirrwszjwgxecp22pgxfwssrrzvkcp	Stop all Muslim immigration.  Stop the Satanic cult.
z12hhlrh4r22dzlpf04cfbtiwmuoel0qgek	God, CNN are awful. Dreadful spin on this. America is under NO obligation to take anyone in through its borders. &quot;A presumption of guilt&quot;?? That is not what a vigorous vetting procedure does. It levels the playing field and gives applicants the opportunity to prove their sincerity and innocence to seek a new productive life in a foreign country that does not have to take them in.<br /><br />What is the alternative? Tell me.
z125vbvhjkqqthlll22fghf4kozxu3kk2	Trumps new planes,  new ships,  new tanks sounds mighty expensive don&#39;t ya say? Who&#39;s gonna pay for that,  Mexico? Hahahah
z122hxjifo3qel4qb04cczayqtitvv4ax2c	military ships will now be made out of tin foil and the wall will be built out of Lego bricks
z13ny1b5dkqjddxwg04cctea0ozrytmrqvw0k	thank god no more  muslims
z12gjxu5fpfks1wgz04ciltg3yrssxu555s	Lol screw the 100 days, Trumps going for 10
z120xf3xwqe5w1xyd04cfbhp0pbyvnrw3ws0k	Hay that way he can bring More of his Nazi Geman people=Just like Him, more irish, italians, scandinavians, polish, scottish and, every other filthy european like him to america, so they can maintain their european colonizer occupation on our &quot;NON-EUREOPAN&quot; continent, and from here go make global war for european global domination falsely masked as &quot;AMERICAN&quot;....
